0, -9.96707e-16, -2.7124e-16, -7.69343, -0.246647, 1.92113, -3.69378e-17
0.02, -5.24014e-16, 1.01552e-16, -7.69343, -0.24503, 1.92396, 6.49627e-17
0.04, 7.33052e-17, 5.14307e-16, -7.69343, -0.243385, 1.92677, 1.5644e-16
0.06, 3.72993e-16, 3.14994e-16, -7.69343, -0.241712, 1.92956, 9.26859e-17
0.08, 2.89559e-16, 3.93263e-16, -7.69343, -0.240011, 1.93232, 1.1357e-16
0.1, 2.73127e-16, 5.09806e-17, -7.69343, -0.238282, 1.93506, 3.42003e-18
0.12, 5.91228e-16, 4.24615e-16, -7.69343, -0.236527, 1.93778, 1.18338e-16
0.14, 8.16197e-16, 1.90047e-16, -7.69343, -0.234747, 1.94048, 3.20143e-17
0.16, 1.1196e-15, 4.72275e-16, -7.69343, -0.232941, 1.94316, 8.88327e-17
0.18, -1.36242e-17, 4.68103e-17, -7.69343, -0.23111, 1.94581, 1.7945e-17
0.2, -4.86307e-16, -1.80548e-16, -7.69343, -0.229256, 1.94844, -3.63296e-17
0.22, -8.70963e-17, -9.4362e-17, -7.69343, -0.227379, 1.95104, -2.16485e-17
0.24, 4.28211e-16, 1.64752e-16, -7.69343, -0.22548, 1.95362, 3.10901e-17
0.261, 3.97326e-16, 1.50832e-16, -7.69343, -0.223559, 1.95618, 2.82493e-17
0.281, -2.34324e-16, -1.4939e-17, -7.69343, -0.221617, 1.95871, 6.71687e-18
0.301, -5.43726e-16, -3.80419e-16, -7.69343, -0.219656, 1.96122, -9.55348e-17
0.321, 9.28881e-17, -2.31686e-16, -7.69343, -0.217675, 1.9637, -8.81379e-17
0.341, 4.44046e-16, 8.73534e-17, -7.69343, -0.215675, 1.96616, 9.77992e-18
0.361, -4.71394e-16, -3.83146e-16, -7.69343, -0.213659, 1.96859, -9.94936e-17
0.381, 4.35482e-17, -1.58104e-16, -7.69343, -0.211624, 1.971, -5.04229e-17
0.401, -3.59487e-16, -1.62259e-16, -7.69343, -0.209575, 1.97337, -3.493e-17
0.421, 4.32127e-16, -8.06401e-17, -7.69343, -0.20751, 1.97573, -4.16633e-17
0.441, 4.73526e-16, 1.6331e-16, -7.69343, -0.205431, 1.97805, 2.3245e-17
0.461, -5.30382e-16, -1.96251e-16, -7.69343, -0.203338, 1.98035, -4.76076e-17
0.481, 3.57034e-16, 1.35372e-18, -7.69343, -0.201233, 1.98262, -1.8737e-17
0.501, -3.31149e-16, -1.35811e-16, -7.69343, -0.199116, 1.98487, -3.49109e-17
0.521, 4.4541e-17, -1.03087e-16, -7.69343, -0.196988, 1.98708, -4.4762e-17
0.541, -1.23358e-16, -2.47377e-16, -7.69343, -0.19485, 1.98927, -7.48121e-17
0.561, -2.55418e-18, 8.30812e-18, -7.69343, -0.192702, 1.99143, 3.17223e-18
0.581, 1.36882e-16, -2.90388e-17, -7.69343, -0.190546, 1.99356, -1.4378e-17
0.601, 2.10745e-16, 1.24629e-16, -7.69343, -0.188382, 1.99566, 3.74095e-17
0.621, 2.2975e-16, -2.94585e-17, -7.69343, -0.186212, 1.99773, -2.27966e-17
0.641, 2.45913e-16, -8.74417e-17, -7.69343, -0.184036, 1.99978, -4.36972e-17
0.661, -3.06729e-16, -1.01035e-16, -7.69343, -0.181854, 2.00179, -2.3431e-17
0.681, 1.48502e-16, 5.04054e-17, -7.69343, -0.179668, 2.00378, 1.18318e-17
0.701, 1.75928e-16, -1.2355e-17, -7.69343, -0.177479, 2.00573, -9.3903e-18
0.721, -9.71286e-18, -1.33632e-17, -7.69343, -0.175286, 2.00766, -1.51024e-18
0.741, 1.93964e-16, 1.47944e-16, -7.69343, -0.173092, 2.00955, 3.99264e-17
0.762, -2.50393e-17, -1.11724e-16, -7.69343, -0.170896, 2.01142, -3.48646e-17
0.782, -4.24536e-16, -5.97371e-17, -7.69343, -0.1687, 2.01326, -3.43427e-18
0.802, 2.24621e-16, 8.9176e-17, -7.69343, -0.166504, 2.01507, 1.88992e-17
0.822, -3.60263e-16, -5.50386e-17, -7.69343, -0.164309, 2.01685, -2.24702e-18
0.842, 1.49608e-16, 4.63448e-17, -7.69343, -0.162116, 2.01859, 9.03044e-18
0.862, 1.86814e-16, 5.54168e-17, -7.69343, -0.159925, 2.02032, 1.59432e-17
0.882, -7.06108e-16, -2.14049e-16, -7.69343, -0.157739, 2.02201, -5.20064e-17
0.902, -3.83522e-16, -1.19114e-16, -7.69343, -0.155556, 2.02367, -2.61954e-17
0.922, -2.94328e-16, -4.65037e-17, -7.69343, -0.153378, 2.0253, -3.5953e-18
0.942, 2.68361e-16, 5.76519e-17, -7.69343, -0.151206, 2.02691, 1.37401e-17
0.962, -4.61062e-16, -1.64094e-16, -7.69343, -0.14904, 2.02848, -4.13154e-17
0.982, 5.65151e-16, 6.67827e-17, -7.69343, -0.146881, 2.03003, 6.71758e-18
1.002, -4.72834e-16, -6.57484e-17, -7.69343, -0.144731, 2.03155, -1.09938e-17
1.022, -2.50458e-16, -5.65632e-17, -7.69343, -0.142589, 2.03304, -1.18405e-17
1.042, -4.27855e-16, -6.80998e-17, -7.69343, -0.140457, 2.03451, -1.05319e-17
1.062, -4.24565e-16, -7.09756e-17, -7.69343, -0.138335, 2.03594, -1.19689e-17
1.082, -2.72901e-16, -8.66038e-17, -7.69343, -0.136224, 2.03735, -2.0847e-17
1.102, 3.37961e-16, 6.02673e-17, -7.69343, -0.134125, 2.03873, 1.08041e-17
1.122, -3.85581e-16, -7.29212e-17, -7.69343, -0.13204, 2.04009, -1.5108e-17
1.142, 6.0118e-16, 9.09163e-17, -7.69343, -0.129967, 2.04142, 1.51737e-17
1.162, 6.52491e-17, -3.70388e-17, -7.69343, -0.127909, 2.04272, -1.37943e-17
1.182, -1.27654e-16, -1.83235e-17, -7.69343, -0.125867, 2.04399, -3.89798e-18
1.202, 7.81121e-17, 2.82382e-18, -7.69343, -0.123841, 2.04524, -1.78078e-18
1.222, 4.08472e-16, 6.06228e-17, -7.69343, -0.121831, 2.04646, 1.08331e-17
1.242, -1.40073e-16, -2.35367e-17, -7.69343, -0.119839, 2.04766, -4.45159e-18
1.263, 3.80276e-16, 5.08403e-17, -7.69343, -0.117866, 2.04883, 1.09134e-17
1.283, 5.11391e-16, 7.68726e-17, -7.69343, -0.115912, 2.04998, 1.49093e-17
1.303, -1.41646e-16, -2.10035e-17, -7.69343, -0.113979, 2.0511, -3.28817e-18
1.323, -5.96952e-16, -8.21076e-17, -7.69343, -0.112066, 2.05219, -1.60025e-17
1.343, 7.86892e-17, 9.72237e-18, -7.69343, -0.110176, 2.05327, 1.14635e-18
1.363, 5.02696e-16, 7.33683e-17, -7.69343, -0.108308, 2.05431, 1.38107e-17
1.383, 4.32071e-16, 8.46145e-17, -7.69343, -0.106463, 2.05533, 2.19512e-17
1.403, -5.63808e-18, 1.31183e-18, -7.69343, -0.104644, 2.05633, -3.73225e-19
1.423, -1.75664e-16, -4.2973e-17, -7.69343, -0.102849, 2.05731, -1.18875e-17
1.443, 5.02954e-16, 8.03754e-17, -7.69343, -0.10108, 2.05826, 1.84101e-17
1.463, 1.72019e-16, 2.73063e-17, -7.69343, -0.0993387, 2.05919, 6.67958e-18
1.483, 7.80608e-17, 7.04384e-18, -7.69343, -0.0976247, 2.06009, -6.95284e-19
1.503, 3.99214e-16, 3.12537e-17, -7.69343, -0.095939, 2.06097, 3.88047e-18
1.523, 2.21631e-16, -9.95469e-18, -7.69343, -0.0942817, 2.06183, -7.15433e-18
1.543, -2.73344e-16, -1.50267e-17, -7.69343, -0.092655, 2.06266, -1.06831e-18
1.563, -1.09423e-16, -1.46841e-17, -7.69343, -0.0910586, 2.06348, -3.86801e-18
1.583, 2.65474e-16, 7.15313e-17, -7.69343, -0.0894939, 2.06427, 2.06496e-17
1.603, -9.49019e-17, 1.65238e-17, -7.69343, -0.0879607, 2.06504, 5.54411e-18
1.623, -3.37104e-16, -4.42406e-17, -7.69343, -0.0864611, 2.06579, -1.2957e-17
1.643, -1.60869e-16, 3.04777e-17, -7.69343, -0.0849947, 2.06651, 1.65118e-17
1.663, -2.13794e-16, -2.27537e-17, -7.69343, -0.0835624, 2.06722, -5.11613e-18
1.683, 3.10631e-17, 1.41419e-18, -7.69343, -0.0821657, 2.0679, 1.44883e-18
1.703, -1.45274e-16, 1.69441e-18, -7.69343, -0.0808049, 2.06857, 2.61266e-18
1.723, -7.19675e-16, -1.33111e-16, -7.69343, -0.0794801, 2.06921, -3.67981e-17
1.743, -7.01484e-17, -2.29664e-17, -7.69343, -0.0781936, 2.06983, -6.37837e-18
1.764, -6.39933e-17, 5.54688e-17, -7.69343, -0.0769449, 2.07044, 1.90942e-17
1.784, 4.40911e-16, 8.55365e-17, -7.69343, -0.0757348, 2.07102, 2.269e-17
1.804, -5.91106e-17, -4.86235e-17, -7.69343, -0.0745649, 2.07158, -1.80716e-17
1.824, -3.08572e-16, -3.45051e-17, -7.69343, -0.0734359, 2.07213, -8.87205e-18
1.844, -5.31828e-16, -4.36837e-17, -7.69343, -0.0723487, 2.07265, -9.69145e-18
1.864, -4.81135e-17, -6.12477e-17, -7.69343, -0.0713035, 2.07315, -2.03895e-17
1.884, -6.02597e-17, -2.63492e-17, -7.69343, -0.0703018, 2.07364, -9.49803e-18
1.904, 2.69562e-16, -3.79465e-17, -7.69343, -0.0693443, 2.0741, -1.7726e-17
1.924, -2.6206e-16, -7.2297e-18, -7.69343, -0.0684319, 2.07455, -9.70038e-19
1.944, 1.05601e-16, -8.95778e-17, -7.69343, -0.0675659, 2.07498, -3.33818e-17
1.964, -2.85847e-16, -5.37278e-17, -7.69343, -0.0667473, 2.07538, -1.36638e-17
1.984, 5.88026e-17, 5.97261e-17, -7.69343, -0.0659774, 2.07577, 1.97523e-17
2.004, -6.87802e-16, -1.3324e-16, -7.69343, -0.0652563, 2.07613, -4.0359e-17
2.024, 2.03182e-16, 1.73427e-18, -7.69343, -0.0645868, 2.07648, 9.62082e-19
2.044, 2.53375e-16, 8.12276e-17, -7.69343, -0.0639683, 2.07681, 2.77516e-17
2.064, -3.27335e-16, 2.86432e-17, -7.69343, -0.0634029, 2.07711, 1.38059e-17
2.084, -1.39128e-16, 6.40668e-17, -7.69343, -0.0628913, 2.07739, 2.24453e-17
2.104, 1.26492e-16, -6.43851e-17, -7.69343, -0.0624349, 2.07765, -2.59834e-17
2.124, 1.85012e-17, -7.88214e-17, -7.69343, -0.0620351, 2.07789, -2.50633e-17
2.144, 6.47838e-17, 3.83576e-17, -7.69343, -0.0616933, 2.07811, 1.55614e-17
