0, 0.516779, 0.34771, -7.57317, -0.0234722, 1.76052, 0.109515
0.02, 0.515957, 0.347457, -7.5691, -0.0219732, 1.76237, 0.110436
0.04, 0.515096, 0.347207, -7.56504, -0.020451, 1.76422, 0.111362
0.06, 0.514195, 0.34696, -7.56098, -0.0189068, 1.76605, 0.112291
0.08, 0.513257, 0.346715, -7.55692, -0.017341, 1.76787, 0.113224
0.1, 0.512281, 0.346473, -7.55286, -0.0157544, 1.76968, 0.11416
0.12, 0.511269, 0.346234, -7.54881, -0.0141475, 1.77149, 0.1151
0.14, 0.51022, 0.345997, -7.54476, -0.0125214, 1.77328, 0.116043
0.16, 0.509134, 0.345762, -7.54071, -0.0108768, 1.77506, 0.116989
0.18, 0.508013, 0.345531, -7.53666, -0.00921413, 1.77682, 0.117937
0.2, 0.506854, 0.345302, -7.53262, -0.00753463, 1.77858, 0.118889
0.22, 0.505659, 0.345076, -7.52858, -0.00583847, 1.78032, 0.119844
0.24, 0.504427, 0.344853, -7.52454, -0.00412681, 1.78205, 0.120802
0.261, 0.503157, 0.344634, -7.5205, -0.00240022, 1.78376, 0.121762
0.281, 0.50185, 0.344419, -7.51647, -0.000659464, 1.78547, 0.122725
0.301, 0.500503, 0.34421, -7.51244, 0.0010946, 1.78716, 0.123692
0.321, 0.499116, 0.344006, -7.50842, 0.00286144, 1.78884, 0.124661
0.341, 0.497689, 0.343808, -7.5044, 0.00464065, 1.79051, 0.125633
0.361, 0.49622, 0.343618, -7.50039, 0.00643063, 1.79217, 0.126609
0.381, 0.494709, 0.343434, -7.49639, 0.00823176, 1.79382, 0.127587
0.401, 0.493154, 0.343259, -7.4924, 0.0100422, 1.79546, 0.128569
0.421, 0.491555, 0.343093, -7.48842, 0.0118623, 1.79708, 0.129553
0.441, 0.48991, 0.342937, -7.48445, 0.0136906, 1.7987, 0.130541
0.461, 0.488218, 0.342792, -7.48049, 0.0155265, 1.8003, 0.131533
0.481, 0.486479, 0.342658, -7.47654, 0.0173696, 1.8019, 0.132527
0.501, 0.484692, 0.342536, -7.47261, 0.0192189, 1.80349, 0.133525
0.521, 0.482856, 0.342426, -7.46869, 0.0210741, 1.80507, 0.134525
0.541, 0.480971, 0.342328, -7.46479, 0.0229339, 1.80664, 0.135529
0.561, 0.479035, 0.342245, -7.46091, 0.0247977, 1.80821, 0.136536
0.581, 0.477048, 0.342174, -7.45705, 0.0266648, 1.80977, 0.137545
0.601, 0.47501, 0.342116, -7.4532, 0.0285347, 1.81132, 0.138557
0.621, 0.472921, 0.342073, -7.44938, 0.0304057, 1.81286, 0.139571
0.641, 0.47078, 0.342043, -7.44558, 0.0322779, 1.8144, 0.140587
0.661, 0.468588, 0.342026, -7.4418, 0.0341505, 1.81593, 0.141605
0.681, 0.466344, 0.342023, -7.43804, 0.0360219, 1.81745, 0.142624
0.701, 0.46405, 0.342032, -7.43431, 0.037892, 1.81897, 0.143644
0.721, 0.461705, 0.342052, -7.4306, 0.0397596, 1.82048, 0.144665
0.741, 0.45931, 0.342085, -7.42691, 0.0416237, 1.82199, 0.145686
0.762, 0.456865, 0.342128, -7.42325, 0.0434838, 1.82349, 0.146706
0.782, 0.454372, 0.342181, -7.41961, 0.0453386, 1.82498, 0.147725
0.802, 0.451831, 0.342243, -7.416, 0.0471872, 1.82647, 0.148743
0.822, 0.449242, 0.342313, -7.41241, 0.049029, 1.82795, 0.149759
0.842, 0.446607, 0.34239, -7.40885, 0.0508624, 1.82943, 0.150773
0.862, 0.443927, 0.342472, -7.40531, 0.0526877, 1.8309, 0.151783
0.882, 0.441203, 0.34256, -7.4018, 0.0545027, 1.83236, 0.15279
0.902, 0.438435, 0.342652, -7.39831, 0.0563067, 1.83381, 0.153792
0.922, 0.435625, 0.342747, -7.39485, 0.0580991, 1.83526, 0.15479
0.942, 0.432774, 0.342843, -7.39142, 0.0598794, 1.8367, 0.155782
0.962, 0.429883, 0.342941, -7.38801, 0.0616458, 1.83813, 0.156769
0.982, 0.426953, 0.343039, -7.38462, 0.0633979, 1.83956, 0.157749
1.002, 0.423984, 0.343136, -7.38126, 0.0651347, 1.84098, 0.158723
1.022, 0.420978, 0.343231, -7.37793, 0.0668552, 1.84239, 0.15969
1.042, 0.417935, 0.343325, -7.37462, 0.0685585, 1.84379, 0.16065
1.062, 0.414857, 0.343416, -7.37134, 0.0702442, 1.84519, 0.161601
